date,pm25,pm10,o3,no2,so2,co,AQI
2024-07-13,35,16,8,2,5,3,99
2024-07-14,18,5,6,1,2,2,63
2024-07-15,13,13,6,2,4,3,52
2024-07-16,21,25,6,2,5,3,69
2024-07-17,25,12,3,1,5,2,78
2024-07-18,15,14,8,2,5,3,57
2024-07-19,18,8,4,7,7,4,63
2024-07-20,15,13,4,4,11,4,57
2024-07-21,25,13,8,2,8,3,78
2024-07-22,25,15,5,2,2,2,78
2024-07-23,34,13,4,2,9,3,97
2024-07-24,12,8,3,6,1,2,50
2024-07-25,15,20,8,2,2,3,57
2024-07-26,36,25,5,6,5,3,102
2024-07-27,29,30,10,6,7,3,86
2024-07-28,35,37,4,3,8,4,99
2024-07-29,48,28,6,5,6,4,131
2024-07-30,46,28,7,5,6,4,126
2024-07-31,38,23,5,5,5,3,107
2024-08-01,35,18,5,5,7,4,99
2024-08-02,19,21,8,4,6,3,65
2024-08-03,19,17,4,2,5,3,65
2024-08-04,18,25,8,5,7,4,63
2024-08-05,35,25,5,5,8,4,99
2024-08-06,40,26,3,5,8,4,112
2024-08-07,42,27,6,6,10,5,117
2024-08-08,41,42,9,4,8,5,114
2024-08-09,53,38,9,4,9,5,144
2024-08-10,51,41,7,4,6,5,139
2024-08-11,51,42,10,4,9,7,139
2024-08-12,62,45,7,4,10,7,154
2024-08-13,61,62,14,4,10,9,153
2024-08-14,88,51,11,4,9,8,167
2024-08-15,93,38,10,4,10,8,170
2024-08-16,68,43,13,4,9,7,157
2024-08-17,72,57,9,4,11,7,159
2024-08-18,92,46,8,4,9,10,169
2024-08-19,85,30,3,2,10,8,166
2024-08-20,65,36,9,8,10,8,155
2024-08-21,74,16,3,6,9,4,160
2024-08-22,36,4,4,7,11,4,102
2024-08-23,9,4,4,7,11,4,37
2024-08-25,9,15,8,3,2,5,37
2024-08-26,27,11,10,21,4,5,82
2024-08-27,13,14,9,16,14,4,52
2024-08-28,15,22,10,16,22,5,57
2024-08-29,30,35,6,4,5,6,88
2024-08-30,36,28,4,17,5,5,102
2024-08-31,50,9,4,25,36,4,136
2024-09-01,23,4,3,25,36,4,73
2024-09-02,13,25,6,18,283,5,191
2024-09-03,43,25,2,2,2,3,119
2024-09-04,27,13,5,2,20,3,82
2024-09-05,11,17,6,16,28,4,45
2024-09-06,19,31,7,16,15,4,65
2024-09-07,65,18,5,16,24,3,155
2024-09-08,32,21,6,5,4,6,92
2024-09-09,33,19,6,18,14,4,94
2024-09-10,35,27,11,2,16,3,99
2024-09-11,34,26,10,16,13,4,97
2024-09-12,31,56,12,9,3,3,90
2024-09-13,62,54,11,8,14,4,154
2024-09-14,57,50,10,16,15,4,151
2024-09-15,59,52,11,14,16,4,152
2024-09-16,64,65,13,17,4,5,155
2024-09-17,88,67,14,14,3,6,167
2024-09-18,99,70,12,9,14,6,173
2024-09-19,100,59,8,20,4,6,173
2024-09-20,88,43,4,17,14,5,167
2024-09-21,81,41,6,17,14,5,164
2024-09-22,80,43,7,17,13,6,163
2024-09-23,96,28,7,17,15,6,171
2024-09-24,66,25,8,13,16,6,156
2024-09-25,57,11,9,16,16,3,151
2024-09-26,25,17,8,1,13,2,78
2024-09-27,28,19,8,23,3,4,84
2024-09-28,31,30,13,15,13,2,90
2024-09-29,44,39,11,7,14,3,121
2024-09-30,73,57,32,17,14,5,160
2024-10-01,99,40,13,15,14,3,173
2024-10-02,61,46,13,15,14,2,153
2024-10-03,73,45,14,10,16,2,160
2024-10-04,74,57,9,15,14,3,160
2024-10-05,87,80,21,3,19,4,167
2024-10-06,128,71,17,21,17,6,188
2024-10-07,126,64,11,16,4,2,187
2024-10-08,111,30,11,14,14,2,179
2024-10-09,36,30,12,16,13,2,102
2024-10-10,47,19,10,15,13,2,129
2024-10-11,35,14,12,15,14,2,99
2024-10-12,28,18,14,15,14,2,84
2024-10-13,25,47,14,16,14,5,78
2024-10-14,77,47,8,19,15,4,162
2024-10-15,60,31,9,3,7,5,153
2024-10-16,55,24,8,8,7,8,149
2024-10-17,34,32,6,15,3,20,97
2024-10-18,44,33,16,19,6,11,121
2024-10-19,42,47,9,11,5,8,117
2024-10-20,64,42,24,10,7,9,155
2024-10-21,61,37,17,10,4,8,153
2024-10-22,65,66,23,11,10,12,155
2024-10-23,107,97,17,12,10,12,177
2024-10-24,160,95,12,12,7,12,210
2024-10-25,159,83,8,13,8,12,209
2024-10-26,138,79,14,11,7,10,193
2024-10-27,135,103,17,15,7,15,192
2024-10-28,160,98,2,12,8,13,210
2024-10-29,161,90,16,12,8,12,211
2024-10-30,160,67,14,11,10,9,210
2024-10-31,140,82,1,10,8,9,194
2024-11-01,140,82,6,13,7,13,194
2024-11-02,155,79,15,9,8,11,205
2024-11-03,151,87,15,11,7,11,201
2024-11-04,150,96,1,13,9,13,199
2024-11-05,150,97,9,13,10,13,199
2024-11-06,156,90,5,13,9,11,206
2024-11-07,157,94,1,8,9,12,207
2024-11-08,157,97,1,12,9,11,207
2024-11-09,157,100,1,13,7,9,207
2024-11-10,161,101,1,11,12,11,211
2024-11-11,163,97,7,12,13,11,213
2024-11-12,157,88,12,12,14,11,207
2024-11-13,154,66,11,10,8,9,204
2024-11-14,127,86,14,12,10,10,187
2024-11-15,150,100,19,10,13,11,199
2024-11-16,161,103,25,11,18,11,211
2024-11-17,162,104,23,12,15,10,212
2024-11-18,161,99,22,12,9,12,211
2024-11-19,162,100,30,12,12,11,212
2024-11-20,163,106,25,16,11,16,213
2024-11-21,163,108,24,17,10,18,213
2024-11-22,164,109,26,17,8,16,214
2024-11-23,163,106,22,15,10,15,213
2024-11-24,163,103,21,11,14,10,213
2024-11-25,163,102,21,14,12,17,213
2024-11-26,160,103,20,15,14,17,210
2024-11-27,159,111,20,11,16,16,209
2024-11-28,162,105,19,12,12,12,212
2024-11-29,161,98,15,11,12,13,211
2024-11-30,158,98,15,11,12,13,208
2024-12-01,158,32,9,4,15,5,208
2024-12-02,67,38,6,7,6,9,156
2024-12-03,77,53,10,11,5,9,162
2024-12-04,94,73,12,15,6,16,170
2024-12-05,140,66,15,8,6,10,194
2024-12-06,124,60,8,9,4,8,186
2024-12-07,113,38,9,8,5,7,180
2024-12-08,80,56,12,11,5,10,163
2024-12-09,106,91,20,11,13,10,177
2024-12-10,158,89,23,21,16,21,208
2024-12-11,146,96,29,11,15,11,197
2024-12-12,150,107,40,10,18,13,199
2024-12-13,163,108,38,12,22,12,213
2024-12-14,163,105,28,10,17,12,213
2024-12-15,163,104,26,10,11,12,213
2024-12-16,157,111,27,20,11,19,207
2024-12-17,163,93,22,11,26,15,213
2024-12-18,159,89,18,13,14,14,209
2024-12-19,139,79,17,6,10,6,194
2024-12-20,140,96,15,8,7,9,194
2024-12-21,157,73,23,5,7,4,207
2024-12-22,149,76,24,6,6,7,199
2024-12-23,151,72,18,4,6,5,201
2024-12-24,132,28,11,5,5,4,190
2024-12-25,56,32,6,4,5,4,151
2024-12-26,71,52,11,4,4,4,159
2024-12-27,100,65,14,3,3,4,173
2024-12-28,131,68,19,5,6,6,189
2024-12-29,130,68,19,5,6,6,189
2024-12-31,130,113,4,7,35,10,189
2025-01-01,164,95,16,6,16,8,214
2025-01-02,140,95,16,10,13,8,194
2025-01-03,136,104,14,11,6,9,192
2025-01-04,151,87,22,9,8,6,201
2025-01-05,150,84,29,9,8,5,199
2025-01-06,159,95,22,12,12,4,209
2025-01-07,158,102,25,9,11,6,208
2025-01-08,162,102,19,10,8,6,212
2025-01-09,163,111,25,6,10,6,213
2025-01-10,163,91,18,4,5,6,213
2025-01-11,160,72,16,3,4,5,210
2025-01-12,156,72,16,3,4,5,206
