date,pm25,pm10,o3,no2,so2,co,AQI
2024-07-16,45,26,2,15,1,5,124
2024-07-17,32,14,2,14,3,5,92
2024-07-18,16,21,4,14,3,5,59
2024-07-19,48,14,3,13,1,5,131
2024-07-20,37,21,2,14,2,5,104
2024-07-21,40,17,4,13,3,6,112
2024-07-22,33,25,3,13,3,6,94
2024-07-23,46,25,2,13,2,6,126
2024-07-24,25,15,1,12,4,5,78
2024-07-25,38,30,4,11,2,5,107
2024-07-26,43,27,3,13,1,5,119
2024-07-27,35,36,4,14,1,7,99
2024-07-28,51,56,3,15,3,10,139
2024-07-29,56,50,4,14,2,6,151
2024-07-30,62,47,2,15,1,6,154
2024-07-31,51,40,2,14,1,6,139
2024-08-01,50,25,3,13,1,6,136
2024-08-02,36,37,3,13,1,5,102
2024-08-03,46,40,2,13,1,10,126
2024-08-04,36,48,3,14,4,15,102
2024-08-05,60,38,1,17,2,15,153
2024-08-06,57,34,1,16,2,17,151
2024-08-07,51,41,2,15,2,9,139
2024-08-08,61,54,2,18,1,9,153
2024-08-09,74,38,2,18,3,13,160
2024-08-10,58,55,2,18,2,7,152
2024-08-11,78,50,1,12,2,13,162
2024-08-12,69,72,1,14,3,10,157
2024-08-13,87,63,5,20,2,8,167
2024-08-14,93,52,4,19,2,8,170
2024-08-15,96,47,2,17,3,8,171
2024-08-16,88,61,4,19,2,7,167
2024-08-17,102,76,5,14,2,8,175
2024-08-18,128,58,3,12,3,13,188
2024-08-19,83,66,1,35,2,15,165
2024-08-20,81,48,4,46,2,27,164
2024-08-21,81,48,4,46,2,27,164
2024-08-23,81,30,8,10,2,16,164
2024-08-24,33,28,8,15,2,11,94
2024-08-25,23,43,4,15,3,12,73
2024-08-26,43,33,3,15,2,8,119
2024-08-27,40,38,3,16,3,9,112
2024-08-28,52,39,4,17,4,9,141
2024-08-29,57,54,215,18,3,9,315
2024-08-30,71,39,2,16,2,19,159
2024-08-31,61,51,5,13,4,13,153
2024-09-01,61,26,3,13,3,8,153
2024-09-02,31,37,2,14,3,9,90
2024-09-03,62,41,37,14,3,19,154
2024-09-04,53,33,1,10,2,6,144
2024-09-05,51,37,5,8,2,5,139
2024-09-06,57,30,19,9,1,5,151
2024-09-07,49,28,1,8,2,7,134
2024-09-08,50,29,5,10,2,8,136
2024-09-09,39,31,2,9,1,13,109
2024-09-10,40,48,2,9,3,4,112
2024-09-11,59,42,2,10,3,8,152
2024-09-12,58,59,2,12,2,6,152
2024-09-13,74,66,29,36,2,6,160
2024-09-14,84,56,10,15,3,5,165
2024-09-15,61,56,112,32,3,10,207
2024-09-16,68,56,61,13,3,8,157
2024-09-17,107,103,38,11,2,6,177
2024-09-18,106,94,64,11,2,8,177
2024-09-19,124,72,10,11,2,6,186
2024-09-20,99,56,5,11,2,14,173
2024-09-21,94,67,21,11,2,14,170
2024-09-22,99,71,9,11,3,11,173
2024-09-23,132,52,4,106,3,10,190
2024-09-24,82,40,72,9,3,9,164
2024-09-25,71,30,10,8,3,14,159
2024-09-26,49,42,383,8,2,8,483
2024-09-27,55,43,500,9,3,10,149
2024-09-28,58,36,6,11,5,15,152
2024-09-29,50,46,5,31,2,13,136
2024-09-30,76,65,11,12,2,20,161
2024-10-01,111,47,3,12,2,12,179
2024-10-02,89,60,4,13,4,18,168
2024-10-03,111,58,3,12,2,9,179
2024-10-04,87,67,3,13,2,11,167
2024-10-05,97,81,4,15,3,14,172
2024-10-06,127,91,4,35,3,16,187
2024-10-07,136,74,3,13,2,11,192
2024-10-08,123,36,3,11,2,14,185
2024-10-09,54,36,5,12,2,10,146
2024-10-10,54,25,4,12,3,9,146
2024-10-11,33,35,2,14,1,9,94
2024-10-12,41,23,4,13,2,15,114
2024-10-13,56,52,4,13,1,9,151
2024-10-14,99,50,5,13,2,8,173
2024-10-15,87,48,29,12,3,9,167
2024-10-16,61,31,28,11,2,5,153
2024-10-17,47,34,14,11,2,9,129
2024-10-18,44,44,3,12,2,7,121
2024-10-19,60,49,3,14,2,6,153
2024-10-20,58,62,6,12,3,17,152
2024-10-21,82,47,3,13,3,8,164
2024-10-22,75,47,3,13,3,8,161
2024-10-23,75,110,4,14,3,13,161
2024-10-24,155,111,5,16,2,13,205
2024-10-25,161,100,3,17,2,9,211
2024-10-26,145,90,4,16,2,16,197
2024-10-27,148,100,7,15,3,22,198
2024-10-28,160,94,4,16,3,20,210
2024-10-29,161,93,6,15,2,11,211
2024-10-30,160,75,6,14,2,5,210
2024-10-31,141,73,6,14,3,9,195
2024-11-01,138,97,6,13,2,5,193
2024-11-02,157,90,6,14,2,5,207
2024-11-03,162,99,8,15,2,9,212
2024-11-04,159,100,8,14,2,8,209
2024-11-05,158,102,9,15,3,8,208
2024-11-06,153,99,9,14,3,7,203
2024-11-07,158,99,10,16,3,7,208
2024-11-08,158,102,4,18,3,6,208
2024-11-09,156,102,4,16,3,10,206
2024-11-10,160,107,4,16,4,10,210
2024-11-11,163,103,5,16,2,7,213
2024-11-12,158,93,6,17,2,6,208
2024-11-13,156,89,5,15,2,9,206
2024-11-14,145,92,5,16,2,12,197
2024-11-15,152,105,9,18,2,8,202
2024-11-16,161,106,12,18,3,7,211
2024-11-17,161,104,12,19,3,7,211
2024-11-18,162,106,12,18,3,8,212
2024-11-19,162,107,18,16,1,7,212
2024-11-20,162,99,9,20,3,10,212
2024-11-21,163,110,11,21,2,10,213
2024-11-22,163,113,12,21,3,11,213
2024-11-23,161,110,11,20,3,10,211
2024-11-24,163,107,8,19,2,9,213
2024-11-25,162,106,8,20,4,9,212
2024-11-26,162,102,8,22,2,9,212
2024-11-27,159,110,10,23,3,10,209
2024-11-28,162,108,10,21,3,7,212
2024-11-29,162,103,6,19,3,8,212
2024-11-30,158,89,5,17,2,10,208
2024-12-01,163,50,8,15,3,5,213
2024-12-02,100,55,4,14,3,15,173
2024-12-03,78,56,3,13,4,8,162
2024-12-04,100,85,7,16,2,9,173
2024-12-05,141,67,9,13,2,5,195
2024-12-06,129,74,4,14,3,6,188
2024-12-07,145,46,7,13,2,6,197
2024-12-08,97,55,7,13,1,5,172
2024-12-09,108,97,6,17,3,8,178
2024-12-10,158,98,8,19,3,8,208
2024-12-11,151,102,9,18,2,12,201
2024-12-12,155,109,10,21,3,9,205
2024-12-13,164,110,12,20,3,9,214
2024-12-14,163,106,13,23,3,12,213
2024-12-15,162,102,13,22,4,13,212
2024-12-16,162,105,12,24,4,13,212
2024-12-17,162,108,11,25,4,10,212
2024-12-18,161,92,13,22,3,8,211
2024-12-19,139,91,9,17,3,8,194
2024-12-20,153,103,7,17,3,9,203
2024-12-21,158,82,13,16,2,7,208
2024-12-22,152,79,10,16,2,7,202
2024-12-23,154,87,11,17,2,10,204
2024-12-24,145,40,6,16,2,6,197
2024-12-25,74,42,5,16,1,6,160
2024-12-26,95,59,6,14,2,18,171
2024-12-27,113,62,12,15,2,8,180
2024-12-28,136,78,10,16,2,9,192
2024-12-29,142,78,10,16,2,9,195
2024-12-31,142,114,3,24,2,29,195
2025-01-01,160,105,7,20,2,12,210
2025-01-02,149,90,8,22,4,13,199
2025-01-03,144,96,11,23,3,13,196
2025-01-04,143,99,13,18,3,9,196
2025-01-05,155,68,13,17,3,5,205
2025-01-06,152,99,10,20,2,11,202
2025-01-07,159,106,10,21,2,12,209
2025-01-08,163,99,15,20,2,15,213
2025-01-09,160,100,14,20,2,7,210
2025-01-10,163,99,7,19,2,7,213
2025-01-11,162,83,13,14,4,8,212
2025-01-12,156,83,13,14,4,8,206
