date,pm25,pm10,o3,no2,so2,co,AQI
2021-07-13,21,21,5,4,7,5,69
2021-07-14,20,26,5,5,8,8,67
2021-07-15,32,13,6,6,8,6,92
2021-07-16,22,13,6,6,8,6,71
2021-07-18,22,35,5,7,4,8,71
2021-07-19,23,26,6,5,5,7,73
2021-07-20,17,22,6,5,7,4,61
2021-07-21,17,22,6,5,6,6,61
2021-07-22,16,24,6,5,4,7,59
2021-07-23,17,14,5,4,8,4,61
2021-07-24,18,11,5,3,7,4,63
2021-07-25,17,16,6,5,7,7,61
2021-07-26,19,18,5,4,8,6,65
2021-07-27,12,16,6,4,7,6,50
2021-07-28,17,21,6,3,7,6,61
2021-07-29,24,22,5,4,8,7,76
2021-07-30,14,17,5,3,7,4,54
2021-07-31,21,25,5,1,7,4,69
2021-08-01,27,21,6,3,8,7,82
2021-08-02,15,19,6,4,8,8,57
2021-08-03,19,21,6,3,6,5,65
2021-08-04,24,16,6,4,9,8,76
2021-08-05,16,13,6,4,7,9,59
2021-08-06,14,10,6,4,8,8,54
2021-08-07,13,16,6,3,7,4,52
2021-08-08,10,17,6,3,7,9,41
2021-08-09,24,22,6,2,7,7,76
2021-08-10,36,22,6,3,7,5,102
2021-08-11,37,22,6,3,7,6,104
2021-08-12,29,25,6,3,8,8,86
2021-08-13,30,26,6,2,8,5,88
2021-08-14,27,26,6,2,8,5,82
2021-08-15,24,29,7,2,8,8,76
2021-08-16,37,24,6,3,8,10,104
2021-08-17,26,16,6,3,7,8,80
2021-08-18,14,19,6,2,7,5,54
2021-08-19,19,26,6,2,5,5,65
2021-08-20,39,35,6,2,7,5,109
2021-08-21,51,35,6,2,6,5,139
2021-08-22,39,22,9,2,5,10,109
2021-08-23,25,28,7,3,6,8,78
2021-08-24,33,16,8,4,8,11,94
2021-08-25,19,11,7,3,7,10,65
2021-08-26,162,11,7,1,6,9,212
2021-08-27,51,7,7,2,8,8,139
2021-08-28,141,5,7,2,6,4,195
2021-08-29,265,16,6,3,7,5,315
2021-08-30,229,18,6,2,6,5,278
2021-08-31,133,26,8,2,9,10,191
2021-09-01,244,22,7,1,7,9,293
2021-09-02,81,24,7,1,8,9,164
2021-09-03,26,18,7,2,7,8,80
2021-09-04,58,11,6,2,8,5,152
2021-09-05,73,13,7,2,8,8,160
2021-09-06,65,20,8,3,8,7,155
2021-09-07,43,23,9,2,7,7,119
2021-09-08,41,23,6,1,8,6,114
2021-09-09,53,20,5,1,9,6,144
2021-09-10,48,19,6,2,8,5,131
2021-09-11,47,15,5,2,8,5,129
2021-09-12,40,15,6,2,8,7,112
2021-09-13,22,22,5,2,8,8,71
2021-09-14,16,26,6,8,7,6,59
2021-09-15,24,22,6,5,4,4,76
2021-09-16,24,36,5,3,7,7,76
2021-09-17,35,33,6,3,7,6,99
2021-09-18,37,29,6,3,6,5,104
2021-09-19,40,38,6,3,6,5,112
2021-09-20,55,32,6,1,6,6,149
2021-09-21,45,24,5,3,6,5,124
2021-09-22,30,21,6,2,6,6,88
2021-09-23,31,26,6,2,7,4,90
2021-09-24,33,28,5,3,7,5,94
2021-09-25,42,17,6,4,7,4,117
2021-09-26,19,17,6,6,5,4,65
2021-09-27,14,16,6,5,5,6,54
2021-09-28,18,20,6,5,6,7,63
2021-09-29,26,21,6,5,6,7,80
2021-09-30,29,25,5,5,3,8,86
2021-10-01,39,22,6,5,6,7,109
2021-10-02,42,14,6,5,6,6,117
2021-10-03,23,18,7,5,3,8,73
2021-10-04,25,12,6,5,5,7,78
2021-10-05,17,12,6,5,5,7,61
2021-10-06,11,16,6,5,5,6,45
2021-10-07,24,12,6,6,6,8,76
2021-10-08,17,9,6,5,6,6,61
2021-10-09,80,9,6,4,5,2,163
2021-10-10,12,14,6,4,5,4,50
2021-10-11,25,13,6,5,5,4,78
2021-10-12,18,24,6,4,5,4,63
2021-10-13,18,15,6,4,6,4,63
2021-10-14,14,22,6,4,5,3,54
2021-10-15,27,23,7,4,3,3,82
2021-10-16,29,30,6,4,7,3,86
2021-10-17,34,32,6,4,6,4,97
2021-10-18,31,36,6,4,6,5,90
2021-10-19,41,51,6,4,4,7,114
2021-10-20,79,23,6,4,5,6,163
2021-10-21,38,26,6,4,6,7,107
2021-10-22,50,34,6,4,6,7,136
2021-10-23,59,11,6,4,6,3,152
2021-10-24,23,15,6,4,5,5,73
2021-10-25,29,20,6,4,5,5,86
2021-10-26,38,33,6,4,5,5,107
2021-10-27,63,27,6,4,4,4,154
2021-10-28,58,29,6,4,5,5,152
2021-10-29,54,14,6,4,5,6,146
2021-10-30,25,14,7,4,3,4,78
2021-10-31,29,14,6,31,5,5,86
2021-11-01,30,23,6,13,4,8,88
2021-11-02,49,36,6,13,6,5,134
2021-11-03,57,34,6,13,5,3,151
2021-11-04,61,19,6,12,5,4,153
2021-11-05,34,19,5,11,5,7,97
2021-11-06,35,26,6,11,4,4,99
2021-11-07,54,19,7,12,5,4,146
2021-11-08,47,26,7,13,4,7,129
2021-11-09,52,39,6,11,4,8,141
2021-11-10,78,28,6,9,4,6,162
2021-11-11,63,11,6,8,4,3,154
2021-11-12,22,7,6,10,4,3,71
2021-11-13,14,15,6,11,3,3,54
2021-11-14,40,30,7,14,4,6,112
2021-11-15,72,31,6,12,4,7,159
2021-11-16,77,38,7,11,4,8,162
2021-11-17,81,33,7,11,3,9,164
2021-11-18,66,28,6,9,3,7,156
2021-11-19,55,28,6,8,3,4,149
2021-11-20,39,28,6,9,4,3,109
2021-11-21,52,30,6,8,4,5,141
2021-11-22,59,16,5,7,4,6,152
2021-11-23,49,20,6,6,3,6,134
2021-11-24,46,28,6,7,5,6,126
2021-11-25,66,22,6,8,4,8,156
2021-11-26,60,28,6,7,3,9,153
2021-11-27,73,13,6,8,3,4,160
2021-11-28,40,15,6,16,4,5,112
2021-11-29,39,16,6,10,5,5,109
2021-11-30,33,28,6,10,3,7,94
2021-12-01,63,26,6,8,4,7,154
2021-12-02,65,25,6,6,3,5,155
2021-12-03,64,27,6,6,3,6,155
2021-12-04,65,18,6,5,4,4,155
2021-12-05,49,10,7,7,3,6,134
2021-12-06,30,25,6,5,4,7,88
2021-12-07,62,32,6,7,4,7,154
2021-12-08,89,40,7,9,4,7,168
2021-12-09,98,32,6,16,3,5,172
2021-12-10,83,33,6,51,4,9,165
2021-12-11,85,28,6,81,5,6,166
2021-12-12,79,21,6,52,3,6,163
2021-12-13,48,25,6,11,4,5,131
2021-12-14,65,30,5,11,3,10,155
2021-12-15,80,45,5,10,4,9,163
2021-12-16,108,51,6,11,3,7,178
2021-12-17,129,56,6,11,4,8,188
2021-12-18,145,60,6,9,4,7,197
2021-12-19,151,68,6,12,4,8,201
2021-12-20,162,60,6,11,4,7,212
2021-12-21,152,61,7,11,4,9,202
2021-12-22,152,59,6,11,3,7,202
2021-12-23,148,58,6,12,4,5,198
2021-12-24,154,49,7,11,4,4,204
2021-12-25,154,53,8,12,5,4,204
2021-12-26,154,48,6,12,5,6,204
2021-12-27,112,46,6,13,5,8,180
2021-12-28,125,42,6,13,4,9,186
2021-12-29,116,39,6,11,3,7,182
2021-12-30,102,25,6,12,4,6,175
2021-12-31,69,28,6,13,4,4,157
2022-01-01,41,14,6,12,3,4,114
2022-01-02,35,20,6,12,3,5,99
2022-01-03,49,34,6,11,3,6,134
2022-01-04,86,48,6,11,4,4,166
2022-01-05,126,50,6,10,3,6,187
2022-01-06,131,48,5,10,4,5,189
2022-01-07,128,44,6,10,4,5,188
2022-01-08,113,36,6,10,4,4,180
2022-01-09,95,30,6,10,3,4,171
2022-01-10,82,39,6,9,4,4,164
2022-01-11,101,36,6,10,3,5,174
2022-01-12,89,31,6,9,5,5,168
2022-01-13,81,37,6,9,3,9,164
2022-01-14,96,32,6,9,4,6,171
2022-01-15,85,26,6,9,4,3,166
2022-01-16,71,40,6,9,3,7,159
2022-01-17,104,35,7,8,4,7,176
2022-01-18,91,37,6,7,4,5,169
2022-01-19,96,42,6,7,4,6,171
2022-01-20,110,42,6,7,5,6,179
2022-01-21,107,41,6,7,3,6,177
2022-01-22,96,28,6,6,4,3,171
2022-01-23,68,24,6,7,3,4,157
2022-01-24,61,43,5,7,4,6,153
2022-01-25,105,37,6,6,4,4,176
2022-01-26,86,28,7,6,4,5,166
2022-01-27,69,27,6,7,4,3,157
2022-01-28,70,34,6,6,4,6,158
2022-01-29,82,30,5,6,5,3,164
2022-01-30,90,30,6,3,4,4,168
2022-01-31,104,49,6,3,4,4,176
2022-02-01,97,61,9,3,3,4,172
2022-02-02,112,54,6,3,3,3,180
2022-02-03,100,54,6,3,4,3,173
2022-02-04,97,41,7,3,4,3,172
2022-02-05,73,41,6,3,5,3,160
2022-02-06,74,47,6,3,5,4,160
2022-02-07,84,58,7,3,3,4,165
2022-02-08,106,55,6,3,4,5,177
2022-02-09,99,46,10,3,4,6,173
2022-02-10,94,43,9,2,4,6,170
2022-02-11,100,28,6,3,3,5,173
2022-02-12,75,20,5,3,3,3,161
2022-02-13,51,33,6,3,4,4,139
2022-02-14,79,33,6,3,4,6,163
2022-02-15,84,40,6,3,4,5,165
2022-02-16,96,31,6,3,4,4,171
2022-02-17,84,38,6,3,3,5,165
2022-02-18,95,41,6,3,4,5,171
2022-02-19,95,40,6,3,3,3,171
2022-02-20,96,47,8,3,3,7,171
2022-02-21,113,42,6,3,4,5,180
2022-02-22,102,36,6,3,3,4,175
2022-02-23,85,27,6,2,3,4,166
2022-02-24,57,38,6,2,3,6,151
2022-02-25,85,39,6,2,3,6,166
2022-02-26,90,39,12,23,5,7,168
2022-02-27,95,34,6,10,1,6,171
2022-02-28,77,44,7,4,2,5,162
2022-03-01,104,45,8,3,2,6,176
2022-03-02,102,48,6,3,2,6,175
2022-03-03,116,49,6,3,1,7,182
2022-03-04,114,43,7,3,2,6,181
2022-03-05,101,40,6,3,2,4,174
2022-03-06,96,35,6,3,2,6,171
2022-03-07,87,36,6,3,1,4,167
2022-03-08,84,30,9,2,1,7,165
2022-03-09,73,43,12,2,2,6,160
2022-03-10,104,50,10,2,1,7,176
2022-03-11,126,49,8,2,2,5,187
2022-03-12,129,44,12,2,1,4,188
2022-03-13,113,43,8,2,2,6,180
2022-03-14,112,50,9,2,2,8,180
2022-03-15,125,47,9,2,2,6,186
2022-03-16,119,43,10,1,2,6,183
2022-03-17,107,45,7,1,1,6,177
2022-03-18,112,40,6,2,3,4,180
2022-03-19,94,40,6,2,3,4,170
2022-03-20,94,40,7,2,1,7,170
2022-03-21,76,34,5,2,2,5,161
2022-03-22,69,33,7,2,2,4,157
2022-03-23,70,35,7,2,2,5,158
2022-03-24,71,36,7,2,1,6,159
2022-03-25,73,36,7,2,1,4,160
2022-03-26,75,33,7,2,1,3,161
2022-03-27,72,27,8,2,2,2,159
2022-03-28,58,25,5,2,1,4,152
2022-03-29,48,23,6,2,2,5,131
2022-03-30,52,27,6,2,1,4,141
2022-03-31,64,32,6,2,1,4,155
2022-04-01,74,29,7,24,6,3,160
2022-04-02,67,31,83,2,6,5,156
2022-04-03,73,31,7,2,2,6,160
2022-04-04,70,30,9,2,3,3,158
2022-04-05,65,25,8,2,3,3,155
2022-04-06,57,22,6,2,5,8,151
2022-04-07,44,26,6,2,3,7,121
2022-04-08,66,13,9,2,3,5,156
2022-04-09,33,8,4,2,2,4,94
2022-04-10,17,18,5,2,3,4,61
2022-04-11,42,23,4,2,2,6,117
2022-04-12,41,14,7,2,3,6,114
2022-04-13,28,15,4,2,3,8,84
2022-04-14,36,14,5,2,3,7,102
2022-04-15,37,14,6,2,3,9,104
2022-04-16,26,10,5,2,2,7,80
2022-04-17,21,12,5,2,5,6,69
2022-04-18,25,18,5,2,3,10,78
2022-04-19,37,26,6,2,4,7,104
2022-04-20,49,37,10,2,5,8,134
2022-04-21,70,24,6,2,5,7,158
2022-04-22,57,14,5,2,3,6,151
2022-04-23,22,12,6,2,4,6,71
2022-04-24,20,16,5,2,3,6,67
2022-04-25,32,28,6,2,5,7,92
2022-04-26,60,39,8,2,4,10,153
2022-04-27,82,29,7,2,3,10,164
2022-04-28,58,21,5,2,3,7,152
2022-04-29,48,23,10,2,3,6,131
2022-04-30,47,24,11,2,4,6,129
2022-05-01,52,28,6,2,4,6,141
2022-05-02,58,30,5,2,3,6,152
2022-05-03,55,29,10,2,4,6,149
2022-05-04,55,23,11,2,4,6,149
2022-05-05,45,22,10,2,3,7,124
2022-05-06,39,31,7,2,4,6,109
2022-05-07,60,50,7,2,2,5,153
2022-05-08,81,52,11,2,3,8,164
2022-05-09,85,44,6,2,3,4,166
2022-05-10,67,34,7,2,4,5,156
2022-05-11,54,24,7,2,5,6,146
2022-05-12,40,28,8,2,3,5,112
2022-05-13,43,18,8,2,3,5,119
2022-05-14,22,16,7,2,4,4,71
2022-05-15,23,28,7,2,3,5,73
2022-05-16,45,17,8,2,5,5,124
2022-05-17,23,27,9,2,4,5,73
2022-05-18,53,31,7,2,5,6,144
2022-05-19,51,37,7,2,4,8,139
2022-05-20,49,35,5,2,5,7,134
2022-05-21,29,21,8,2,4,5,86
2022-05-22,17,20,8,2,3,7,61
2022-05-23,25,16,5,2,5,8,78
2022-05-24,15,23,5,2,4,7,57
2022-05-25,22,26,6,2,2,8,71
2022-05-26,35,22,7,2,3,7,99
2022-05-27,33,22,9,2,4,5,94
2022-05-28,33,13,10,2,4,4,94
2022-05-29,20,14,10,2,3,4,67
2022-05-30,29,28,6,2,5,6,86
2022-05-31,43,18,7,2,3,5,119
2022-06-01,16,19,6,2,2,6,59
2022-06-02,19,18,5,2,3,5,65
2022-06-03,17,21,7,2,4,5,61
2022-06-04,18,22,5,2,3,4,63
2022-06-05,20,24,9,2,3,5,67
2022-06-06,38,22,7,2,4,5,107
2022-06-07,32,22,7,2,4,5,92
2022-06-08,29,32,14,2,3,6,86
2022-06-09,36,25,7,2,3,6,102
2022-06-10,38,19,7,2,4,5,107
2022-06-11,24,12,8,2,3,4,76
2022-06-12,16,16,8,2,3,4,59
2022-06-13,19,20,7,2,4,4,65
2022-06-14,29,19,7,2,4,4,86
2022-06-15,28,16,7,2,4,3,84
2022-06-16,30,20,17,2,3,4,88
2022-06-17,33,19,8,2,3,4,94
2022-06-18,22,20,7,2,3,4,71
2022-06-19,27,27,9,2,3,6,82
2022-06-20,39,22,8,2,4,5,109
2022-06-21,27,28,7,2,4,7,82
2022-06-22,41,27,7,2,4,6,114
2022-06-23,37,19,7,2,4,6,104
2022-06-24,21,22,7,2,2,4,69
2022-06-25,45,39,8,2,4,4,124
2022-06-26,33,35,8,2,3,6,94
2022-06-27,36,17,8,2,4,6,102
2022-06-28,17,17,7,2,4,4,61
2022-06-29,21,12,7,2,4,4,69
2022-06-30,20,22,7,2,4,4,67
2022-07-01,26,30,7,2,5,3,80
2022-07-02,28,12,8,2,4,3,84
2022-07-03,14,18,7,2,4,5,54
2022-07-04,16,21,7,2,3,6,59
2022-07-05,26,25,7,2,3,8,80
2022-07-06,30,20,7,2,3,4,88
2022-07-07,25,27,7,2,4,6,78
2022-07-08,18,29,7,2,3,4,63
2022-07-09,37,26,9,2,4,6,104
2022-07-10,22,24,7,2,3,6,71
2022-07-11,14,25,7,2,2,6,54
2022-07-12,17,22,7,2,3,5,61
2022-07-13,15,24,8,2,5,6,57
2022-07-14,22,19,7,2,4,6,71
2022-07-15,20,18,6,2,3,4,67
2022-07-16,23,13,7,2,4,4,73
2022-07-17,12,13,7,2,6,5,50
2022-07-18,13,19,7,2,3,5,52
2022-07-19,39,19,7,2,4,5,109
2022-07-20,36,28,7,2,4,6,102
2022-07-21,44,30,8,2,5,7,121
2022-07-22,32,30,7,2,4,4,92
2022-07-23,31,27,7,2,3,4,90
2022-07-24,29,27,7,2,3,7,86
2022-07-25,31,35,8,2,4,7,90
2022-07-26,47,31,8,2,4,7,129
2022-07-27,35,18,5,2,4,4,99
2022-07-28,28,22,7,2,4,8,84
2022-07-29,40,30,15,2,4,9,112
2022-07-30,42,16,7,2,5,4,117
2022-07-31,30,11,7,2,4,6,88
2022-08-01,17,12,7,2,4,6,61
2022-08-02,17,17,7,2,4,5,61
2022-08-03,13,21,7,2,3,5,52
2022-08-04,22,25,7,2,3,6,71
2022-08-05,34,27,7,2,4,6,97
2022-08-06,39,24,7,2,3,3,109
2022-08-07,20,28,8,2,4,5,67
2022-08-08,25,27,8,2,3,5,78
2022-08-09,23,30,9,2,4,6,73
2022-08-10,28,30,6,2,3,7,84
2022-08-11,29,25,7,2,4,5,86
2022-08-12,24,30,9,2,3,4,76
2022-08-13,38,31,8,2,2,4,107
2022-08-14,50,32,8,2,4,4,136
2022-08-15,39,39,8,2,4,7,109
2022-08-16,58,34,8,2,3,5,152
2022-08-17,46,30,5,2,3,5,126
2022-08-18,42,30,5,2,3,7,117
2022-08-19,41,27,5,2,4,9,114
2022-08-20,39,23,6,2,3,7,109
2022-08-21,25,15,7,2,4,4,78
2022-08-22,12,13,7,2,4,4,50
2022-08-23,19,16,7,2,3,4,65
2022-08-24,33,24,5,2,4,5,94
2022-08-25,34,27,7,2,3,5,97
2022-08-26,34,19,7,2,3,4,97
2022-08-27,22,29,7,2,4,4,71
2022-08-28,39,33,6,2,4,5,109
2022-08-29,48,23,7,2,5,4,131
2022-08-30,26,16,7,2,3,4,80
2022-08-31,19,17,7,2,3,5,65
2022-09-01,22,15,7,2,4,4,71
2022-09-02,24,15,6,2,4,5,76
2022-09-03,19,16,6,2,5,4,65
2022-09-04,22,24,6,2,3,6,71
2022-09-05,32,19,7,2,4,6,92
2022-09-06,19,18,7,2,3,4,65
2022-09-07,16,20,7,2,4,4,59
2022-09-08,13,21,6,2,2,4,52
2022-09-09,15,32,7,2,4,4,57
2022-09-10,33,28,8,2,2,4,94
2022-09-11,23,27,7,2,5,4,73
2022-09-12,24,28,5,2,3,5,76
2022-09-13,22,27,6,2,4,4,71
2022-09-14,23,23,6,2,4,8,73
2022-09-15,28,27,8,2,3,7,84
2022-09-16,39,30,7,2,3,7,109
2022-09-17,38,28,6,2,4,4,107
2022-09-18,45,30,8,2,3,6,124
2022-09-19,40,30,6,2,4,6,112
2022-09-20,33,27,7,2,4,8,94
2022-09-21,35,30,6,2,4,7,99
2022-09-22,31,28,8,2,4,7,90
2022-09-23,35,34,8,2,4,6,99
2022-09-24,56,29,7,2,2,3,151
2022-09-25,39,36,7,2,3,6,109
2022-09-26,55,34,7,2,3,7,149
2022-09-27,45,25,7,2,5,8,124
2022-09-28,34,31,7,2,5,10,97
2022-09-29,55,24,6,2,4,8,149
2022-09-30,43,20,7,2,2,4,119
2022-10-01,26,15,7,2,4,3,80
2022-10-02,26,12,7,2,4,7,80
2022-10-03,20,32,7,2,3,4,67
2022-10-04,40,37,9,2,4,4,112
2022-10-05,45,28,59,2,4,8,124
2022-10-06,40,27,7,2,4,8,112
2022-10-07,42,27,7,2,4,6,117
2022-10-08,42,32,8,2,3,4,117
2022-10-09,58,31,7,2,4,6,152
2022-10-10,47,23,6,2,3,4,129
2022-10-11,44,18,6,2,3,4,121
2022-10-12,24,15,7,2,3,6,76
2022-10-13,29,12,7,2,4,7,86
2022-10-14,18,14,7,2,4,5,63
2022-10-15,20,16,9,2,7,5,67
2022-10-16,19,16,9,2,7,5,65
2022-10-23,19,52,5,2,2,4,65
2022-10-24,98,34,7,2,5,11,172
2022-10-25,82,42,7,2,4,11,164
2022-10-26,85,54,8,2,3,9,166
2022-10-27,111,47,9,2,4,9,179
2022-10-28,92,39,8,2,4,9,169
2022-10-29,78,31,7,2,2,5,162
2022-10-30,65,42,9,2,3,8,155
2022-10-31,83,20,8,2,4,6,165
2022-11-01,42,29,7,2,4,8,117
2022-11-02,60,35,7,2,4,9,153
2022-11-03,70,33,8,2,4,10,158
2022-11-04,68,17,8,2,3,5,157
2022-11-05,32,16,7,2,2,4,92
2022-11-06,30,28,7,2,3,12,88
2022-11-07,54,37,7,2,3,10,146
2022-11-08,74,30,7,2,3,10,160
2022-11-09,60,40,8,2,4,11,153
2022-11-10,83,35,7,2,4,10,165
2022-11-11,71,37,8,2,5,12,159
2022-11-12,76,39,7,3,3,5,161
2022-11-13,81,26,8,2,3,5,164
2022-11-14,52,14,8,2,3,7,141
2022-11-15,41,15,7,2,4,9,114
2022-11-16,42,19,9,2,3,10,117
2022-11-17,36,28,9,3,3,6,102
2022-11-18,57,46,53,2,3,8,151
2022-11-19,110,45,39,2,3,5,179
2022-11-20,96,49,17,2,3,8,171
2022-11-21,120,90,11,2,3,5,184
2022-11-22,334,64,14,2,4,8,383
2022-11-23,174,38,12,2,4,7,224
2022-11-24,96,42,8,2,4,6,171
2022-11-25,83,48,8,2,3,6,165
2022-11-26,99,47,8,2,3,3,173
2022-11-27,98,37,7,2,4,6,172
2022-11-28,73,39,8,2,3,7,160
2022-11-29,80,48,9,3,6,8,163
2022-11-30,102,61,9,2,4,6,175
2022-12-01,130,50,8,2,3,9,189
2022-12-02,108,28,7,3,3,6,178
2022-12-03,72,29,6,2,3,6,159
2022-12-04,58,24,7,2,4,6,152
2022-12-05,50,43,7,2,4,8,136
2022-12-06,89,65,7,2,3,10,168
2022-12-07,135,75,10,2,3,8,192
2022-12-08,154,75,11,2,2,8,204
2022-12-09,158,46,11,2,4,5,208
2022-12-10,95,31,10,2,3,4,171
2022-12-11,65,33,10,2,2,5,155
2022-12-12,70,40,7,2,3,8,158
2022-12-13,81,39,9,2,4,6,164
2022-12-14,80,33,8,2,3,7,163
2022-12-15,68,38,7,2,4,7,157
2022-12-16,77,44,7,2,3,7,162
2022-12-17,87,63,8,2,2,6,167
2022-12-18,133,70,9,2,4,7,191
2022-12-19,144,55,7,2,4,7,196
2022-12-20,112,50,8,2,4,7,180
2022-12-21,102,61,7,2,3,8,175
2022-12-22,129,54,8,2,3,6,188
2022-12-23,110,62,9,2,4,7,179
2022-12-24,131,67,9,2,2,6,189
2022-12-25,141,28,9,2,4,8,195
2022-12-26,63,22,7,2,4,7,154
2022-12-27,47,39,6,2,4,9,129
2022-12-28,81,36,6,2,3,8,164
2022-12-29,74,37,6,2,4,7,160
2022-12-30,78,44,7,2,3,7,162
2022-12-31,91,55,7,2,3,5,169
2023-01-01,112,54,8,2,4,5,180
2023-01-02,111,52,7,2,4,8,179
2023-01-03,107,55,7,2,4,9,177
2023-01-04,114,56,7,2,4,8,181
2023-01-05,121,60,8,2,4,10,184
2023-01-06,125,49,7,2,3,11,186
2023-01-07,99,56,8,3,3,5,173
2023-01-08,117,64,7,2,5,9,182
2023-01-09,141,63,8,2,4,9,195
2023-01-10,133,67,7,2,3,8,191
2023-01-11,140,72,10,2,5,6,194
2023-01-12,150,68,9,2,3,6,199
2023-01-13,141,65,10,2,3,6,195
2023-01-14,137,69,17,2,4,6,193
2023-01-15,145,59,10,2,4,5,197
2023-01-16,125,57,8,2,3,5,186
2023-01-17,122,51,7,2,3,6,185
2023-01-18,105,58,8,2,3,8,176
2023-01-19,118,52,9,2,3,8,183
2023-01-20,103,61,8,2,5,11,175
2023-01-21,130,64,9,2,4,6,189
2023-01-22,137,64,12,2,3,8,193
2023-01-23,135,37,8,2,3,8,192
2023-01-24,75,27,9,2,4,10,161
2023-01-25,55,41,7,2,4,5,149
2023-01-26,82,54,7,2,4,5,164
2023-01-27,113,62,9,2,3,5,180
2023-01-28,134,62,9,2,4,5,191
2023-01-29,134,63,10,2,4,7,191
2023-01-30,136,61,8,2,4,8,192
2023-01-31,133,63,11,2,4,9,191
2023-02-01,140,65,10,2,4,10,194
2023-02-02,133,26,12,2,4,5,191
2023-02-03,52,34,9,2,4,5,141
2023-02-04,71,40,8,2,3,5,159
2023-02-05,80,57,8,2,4,10,163
2023-02-06,121,65,7,2,4,9,184
2023-02-07,142,73,7,2,3,7,195
2023-02-08,155,72,8,3,4,8,205
2023-02-09,147,65,8,3,5,8,198
2023-02-10,138,60,8,3,4,5,193
2023-02-11,126,63,9,2,4,4,187
2023-02-12,135,75,8,2,4,8,192
2023-02-13,148,65,7,2,4,7,198
2023-02-14,140,67,10,1,4,7,194
2023-02-15,137,65,9,2,3,5,193
2023-02-16,134,51,10,2,3,6,191
2023-02-17,104,51,12,2,4,8,176
2023-02-18,107,55,37,2,3,5,177
2023-02-19,118,49,43,1,3,5,183
2023-02-20,104,46,49,4,4,5,176
2023-02-21,91,50,9,2,4,7,169
2023-02-22,102,50,10,3,4,6,175
2023-02-23,101,55,11,3,3,6,174
2023-02-24,116,51,8,2,3,8,182
2023-02-25,114,32,11,2,3,5,181
2023-02-26,66,40,17,2,2,5,156
2023-02-27,82,46,20,2,3,5,164
2023-02-28,95,87,13,2,3,6,171
2023-03-01,134,44,15,2,3,10,191
2023-03-02,85,48,19,2,2,6,166
2023-03-03,100,46,14,2,3,8,173
2023-03-04,92,45,13,2,3,5,169
2023-03-05,91,44,13,2,4,6,169
2023-03-06,89,55,14,2,6,5,168
2023-03-07,118,62,8,2,4,8,183
2023-03-08,126,51,11,2,4,8,187
2023-03-09,104,50,8,2,4,8,176
2023-03-10,102,54,12,2,3,7,175
2023-03-11,111,49,12,2,5,4,179
2023-03-12,100,42,10,2,4,6,173
2023-03-13,83,53,12,2,5,7,165
2023-03-14,108,58,12,2,4,6,178
2023-03-15,115,60,8,2,3,7,181
2023-03-16,118,47,7,2,4,7,183
2023-03-17,84,31,8,2,2,5,165
2023-03-18,49,26,9,1,4,3,134
2023-03-19,43,37,5,1,2,6,119
2023-03-20,62,42,9,2,10,8,154
2023-03-21,68,43,7,2,12,14,157
2023-03-22,54,36,13,2,3,13,146
2023-03-23,61,33,25,2,1,4,153
2023-03-24,46,32,8,3,2,4,126
2023-03-25,43,25,8,3,3,3,119
2023-03-26,34,38,7,3,3,3,97
2023-03-27,42,55,7,3,3,6,117
2023-03-28,60,54,10,3,3,5,153
2023-03-29,73,55,14,3,3,5,160
2023-03-30,57,42,11,2,4,3,151
2023-03-31,52,42,11,2,4,3,141
2023-04-02,52,42,10,3,3,3,141
2023-04-03,57,28,10,3,3,2,151
2023-04-04,37,37,12,3,4,4,104
2023-04-05,58,32,11,3,3,3,152
2023-04-06,39,24,10,3,2,3,109
2023-04-07,36,40,11,3,3,3,102
2023-04-08,51,38,9,3,3,4,139
2023-04-09,55,33,8,3,3,10,149
2023-04-10,56,35,9,3,3,7,151
2023-04-11,59,45,12,3,4,5,152
2023-04-12,73,50,12,3,3,4,160
2023-04-13,84,49,10,3,3,3,165
2023-04-14,84,47,11,3,3,2,165
2023-04-15,75,45,10,3,3,2,161
2023-04-16,67,47,10,3,3,6,156
2023-04-17,74,52,8,3,3,6,160
2023-04-18,81,46,11,3,3,3,164
2023-04-19,72,42,11,3,3,5,159
2023-04-20,66,34,10,3,3,6,156
2023-04-21,51,37,9,3,2,2,139
2023-04-22,58,42,10,3,3,2,152
2023-04-23,66,35,12,3,3,2,156
2023-04-24,52,35,9,3,3,4,141
2023-04-25,56,50,21,3,3,4,151
2023-04-26,42,35,8,3,3,6,117
2023-04-27,50,33,8,3,3,6,136
2023-04-28,53,22,8,3,3,6,144
2023-04-29,35,24,10,3,3,8,99
2023-04-30,37,59,11,3,3,5,104
2023-05-01,33,13,7,3,2,3,94
2023-05-02,16,13,9,3,3,2,59
2023-05-03,28,26,8,3,4,2,84
2023-05-04,43,28,8,3,2,3,119
2023-05-05,56,19,8,3,3,2,151
2023-05-06,41,21,8,3,3,2,114
2023-05-07,41,20,9,3,3,3,114
2023-05-08,43,17,8,3,3,4,119
2023-05-09,35,16,7,3,3,5,99
2023-05-10,34,12,8,3,3,3,97
2023-05-11,27,8,7,3,3,5,82
2023-05-12,19,5,7,3,3,2,65
2023-05-13,11,9,8,3,3,2,45
2023-05-14,20,14,8,3,2,2,67
2023-05-15,30,29,8,3,3,3,88
2023-05-16,55,34,12,3,4,4,149
