date,pm25,pm10,o3,no2,so2,co,AQI
2020-03-27,101,51,32,3,1,9,174
2020-03-28,101,43,23,2,1,7,174
2020-03-29,80,53,12,3,1,9,163
2020-03-30,86,53,12,3,1,9,166
2020-04-02,86,52,31,3,1,3,166
2020-04-03,100,51,31,3,1,2,173
2020-04-04,97,45,26,3,1,2,172
2020-04-05,87,31,26,4,1,2,167
2020-04-06,64,37,26,4,1,2,155
2020-04-07,77,40,36,4,1,2,162
2020-04-08,80,45,27,4,1,3,163
2020-04-09,82,42,27,3,1,2,164
2020-04-10,76,46,27,4,1,2,161
2020-04-11,84,45,31,3,1,2,165
2020-04-12,92,49,30,4,1,2,169
2020-04-13,95,46,30,3,1,2,171
2020-04-14,90,37,24,3,1,2,168
2020-04-15,76,28,30,3,1,2,161
2020-04-16,62,31,29,3,1,2,154
2020-04-17,62,24,21,3,1,1,154
2020-04-18,55,21,20,3,1,1,149
2020-04-19,46,30,23,4,1,1,126
2020-04-20,62,35,26,4,1,2,154
2020-04-21,72,34,26,4,1,2,159
2020-04-22,68,38,21,4,1,1,157
2020-04-23,74,37,21,4,1,1,160
2020-04-24,72,42,22,4,1,2,159
2020-04-25,76,52,21,4,1,1,161
2020-04-26,95,39,34,5,1,2,171
2020-04-27,66,46,25,5,1,1,156
2020-04-28,90,39,25,5,1,2,168
2020-04-29,74,49,22,5,1,1,160
2020-04-30,86,44,21,4,1,1,166
2020-05-01,75,47,21,4,1,2,161
2020-05-02,82,43,22,3,1,2,164
2020-05-03,75,49,20,5,1,1,161
2020-05-04,91,50,23,5,1,1,169
2020-05-05,99,43,26,6,1,3,173
2020-05-06,78,42,19,4,1,1,162
2020-05-07,80,33,16,4,1,1,163
2020-05-08,62,39,19,5,1,2,154
2020-05-09,71,36,20,3,1,1,159
2020-05-10,69,32,15,5,1,2,157
2020-05-11,58,44,19,5,1,3,152
2020-05-12,78,30,16,5,1,3,162
2020-05-13,59,38,20,5,1,2,152
2020-05-14,71,42,21,5,1,3,159
2020-05-15,71,34,22,5,1,3,159
2020-05-16,61,39,27,3,2,1,153
2020-05-17,73,34,25,5,1,3,160
2020-05-18,68,51,17,4,1,2,157
2020-05-19,87,48,13,5,1,2,167
2020-05-20,81,27,16,5,1,2,164
2020-05-21,53,30,15,5,1,3,144
2020-05-22,55,37,12,5,1,2,149
2020-05-23,65,38,12,3,1,2,155
2020-05-24,71,44,8,5,1,2,159
2020-05-25,77,38,11,6,1,4,162
2020-05-26,74,33,9,5,1,2,160
2020-05-27,64,36,11,5,1,2,155
2020-05-28,70,21,9,2,1,1,158
2020-05-29,47,20,9,2,1,1,129
2020-05-30,44,11,10,1,1,1,121
2020-05-31,24,11,7,2,1,1,76
2020-06-01,24,11,2,2,1,1,76
2020-06-02,24,13,5,1,1,1,76
2020-06-03,26,18,3,2,1,1,80
2020-06-04,38,22,4,3,1,1,107
2020-06-05,46,11,6,2,1,1,126
2020-06-06,20,11,6,2,1,1,67
2020-06-08,20,45,8,5,1,1,67
2020-06-09,87,41,8,5,1,3,167
2020-06-10,75,42,7,6,1,4,161
2020-06-11,78,45,8,6,1,2,162
2020-06-12,87,43,7,5,1,1,167
2020-06-13,83,29,9,3,1,1,165
2020-06-14,64,39,8,4,1,2,155
2020-06-15,75,43,4,5,1,2,161
2020-06-16,87,50,7,6,1,2,167
2020-06-17,96,46,9,6,1,3,171
2020-06-18,82,38,10,5,1,1,164
2020-06-19,69,40,10,5,1,4,157
2020-06-20,69,29,11,4,1,1,157
2020-06-21,58,35,11,5,1,3,152
2020-06-22,60,48,10,6,1,5,153
2020-06-23,93,55,14,5,1,1,170
2020-06-24,99,46,13,6,1,2,173
2020-06-25,85,33,11,3,1,2,166
2020-06-26,45,23,4,4,1,3,124
2020-06-27,47,23,4,4,1,3,129
2020-06-29,47,61,11,7,2,4,129
2020-06-30,92,61,11,7,2,4,169
2020-07-01,92,44,10,6,2,2,169
2020-07-02,74,37,10,6,1,4,160
2020-07-03,66,37,10,6,1,4,156
2020-07-05,66,34,8,4,2,1,156
2020-07-06,77,29,15,3,1,2,162
2020-07-07,56,34,11,3,2,1,151
2020-07-08,65,35,16,3,1,2,155
2020-07-09,65,25,15,3,1,2,155
2020-07-10,47,25,15,3,1,2,129
2020-07-21,47,24,15,3,1,2,129
2020-07-22,54,24,12,4,2,1,146
2020-07-23,49,27,8,4,1,1,134
2020-07-24,46,40,10,5,2,2,126
2020-07-25,65,28,12,4,2,2,155
2020-07-26,54,28,12,4,2,2,146
2020-08-05,54,50,6,5,2,4,146
2020-08-06,76,34,6,6,2,3,161
2020-08-07,57,29,10,5,2,3,151
2020-08-08,54,22,9,4,1,2,146
2020-08-09,44,35,10,5,1,3,121
2020-08-10,62,37,12,5,1,3,154
2020-08-11,61,39,11,4,1,2,153
2020-08-12,60,41,11,4,1,3,153
2020-08-13,63,43,11,5,1,3,154
2020-08-14,65,44,12,5,1,3,155
2020-08-15,74,49,13,4,1,1,160
2020-08-16,90,43,9,5,1,3,168
2020-08-17,74,47,10,5,1,1,160
2020-08-18,74,46,14,4,1,2,160
2020-08-19,76,48,10,5,1,3,161
2020-08-20,74,50,10,5,1,1,160
2020-08-21,81,44,11,5,1,1,164
2020-08-22,72,43,9,4,1,2,159
2020-08-23,77,50,10,5,1,2,162
2020-08-24,82,52,12,5,1,2,164
2020-08-25,85,52,10,5,1,1,166
2020-08-26,78,53,10,5,1,2,162
2020-08-27,73,45,12,5,2,2,160
2020-08-28,64,46,9,5,1,2,155
2020-08-29,65,44,10,4,1,1,155
2020-08-30,68,41,10,3,1,1,157
2020-08-31,73,35,13,4,1,2,160
2020-09-01,50,33,7,4,1,3,136
2020-09-02,51,26,9,4,1,2,139
2020-09-03,42,28,6,3,1,1,117
2020-09-04,47,24,6,3,1,2,129
2020-09-05,42,22,10,4,1,2,117
2020-09-06,39,32,8,5,1,4,109
2020-09-07,48,38,7,4,1,3,131
2020-09-08,56,25,6,5,1,3,151
2020-09-09,43,38,8,5,1,2,119
2020-09-10,58,42,3,5,1,2,152
2020-09-11,66,36,5,4,1,4,156
2020-09-12,57,33,6,4,2,2,151
2020-09-13,53,41,6,5,1,4,144
2020-09-14,72,36,6,4,1,2,159
2020-09-15,57,41,5,5,1,3,151
2020-09-16,57,40,7,4,1,3,151
2020-09-17,54,35,7,4,1,3,146
2020-09-18,54,35,7,4,1,2,146
2020-09-19,54,29,7,4,1,2,146
2020-09-20,49,39,5,5,1,3,134
2020-09-21,58,32,5,5,1,4,152
2020-09-22,53,39,7,5,1,3,144
2020-09-23,61,40,9,5,1,3,153
2020-09-24,62,47,7,5,1,4,154
2020-09-25,75,46,9,5,1,3,161
2020-09-26,68,40,9,4,1,2,157
2020-09-27,64,46,8,5,1,3,155
2020-09-28,73,53,8,6,1,2,160
2020-09-29,88,44,5,5,1,3,167
2020-09-30,75,46,4,6,1,3,161
2020-10-01,66,46,5,5,1,3,156
2020-10-02,72,44,3,5,1,1,159
2020-10-03,71,34,4,3,1,1,159
2020-10-04,58,32,2,2,1,1,152
2020-10-05,72,45,3,5,1,1,159
2020-10-06,69,43,4,5,2,1,157
2020-10-07,62,44,3,6,1,2,154
2020-10-08,65,32,3,6,1,2,155
2020-10-09,45,41,4,6,2,2,124
2020-10-10,58,33,3,4,1,2,152
2020-10-11,55,43,2,5,1,2,149
2020-10-12,56,38,3,6,1,2,151
2020-10-13,50,37,2,5,1,2,136
2020-10-14,53,40,2,6,1,2,144
2020-10-15,90,51,4,6,1,2,168
2020-10-16,61,52,5,6,1,2,153
2020-10-17,60,55,5,5,1,2,153
2020-10-18,66,55,3,6,1,1,156
2020-10-19,70,55,3,6,1,2,158
2020-10-20,73,56,4,6,1,2,160
2020-10-21,74,51,3,6,1,2,160
2020-10-22,70,52,3,6,1,2,158
2020-10-23,66,52,3,6,1,1,156
2020-10-24,70,49,4,6,2,1,158
2020-10-25,74,50,5,6,1,1,160
2020-10-26,73,55,4,7,1,1,160
2020-10-27,82,57,6,7,1,1,164
2020-10-28,89,53,8,6,1,1,168
2020-10-29,86,63,8,7,2,2,166
2020-10-30,101,68,8,6,1,1,174
2020-10-31,123,67,8,5,1,1,185
2020-11-01,123,67,5,6,1,2,185
2020-11-02,130,76,13,8,1,4,189
2020-11-03,154,68,11,7,1,5,204
2020-11-04,126,63,8,6,1,4,187
2020-11-05,109,47,7,6,1,4,178
2020-11-06,71,49,7,5,1,2,159
2020-11-07,81,49,7,5,1,2,164
2020-11-08,81,63,8,8,1,5,164
2020-11-09,114,69,19,8,1,5,181
2020-11-10,131,68,21,7,1,4,189
2020-11-11,124,69,23,7,2,4,186
2020-11-12,135,53,3,6,1,4,192
2020-11-13,93,63,8,5,1,4,170
2020-11-14,119,43,9,5,1,4,183
2020-11-15,79,36,2,5,1,4,163
2020-11-16,73,40,7,5,1,4,160
2020-11-17,66,32,7,5,1,6,156
2020-11-18,55,46,9,7,1,4,149
2020-11-19,76,40,11,5,1,3,161
2020-11-20,67,41,11,6,1,4,156
2020-11-21,72,58,19,6,1,3,159
2020-11-22,101,59,22,6,2,4,174
2020-11-23,110,66,20,8,1,5,179
2020-11-24,119,67,20,10,1,5,183
2020-11-25,119,57,22,6,3,4,183
2020-11-26,91,70,18,6,1,4,169
2020-11-27,109,48,18,5,1,3,178
2020-11-28,87,46,16,5,1,3,167
2020-11-29,79,54,12,6,1,4,163
2020-11-30,95,59,18,7,1,4,171
2020-12-01,106,62,8,7,1,6,177
2020-12-02,111,63,14,8,1,5,179
2020-12-03,124,47,12,7,2,5,186
2020-12-04,81,38,6,5,1,6,164
2020-12-05,64,39,8,5,1,3,155
2020-12-06,67,34,12,4,2,4,156
2020-12-07,65,45,10,6,1,3,155
2020-12-08,77,45,10,7,1,5,162
2020-12-09,71,51,13,7,1,3,159
2020-12-10,87,58,16,6,1,3,167
2020-12-11,100,49,13,6,1,2,173
2020-12-12,83,54,20,4,1,2,165
2020-12-13,101,61,16,6,1,3,174
2020-12-14,108,64,20,5,1,2,178
2020-12-15,130,58,16,6,1,4,189
2020-12-16,103,44,12,5,1,3,175
2020-12-17,73,49,9,6,1,5,160
2020-12-18,74,57,8,7,1,4,160
2020-12-19,89,63,18,6,2,2,168
2020-12-20,110,72,20,9,2,6,179
2020-12-21,137,61,17,6,2,3,193
2020-12-22,121,51,14,7,2,4,184
2020-12-23,88,54,17,5,1,2,167
2020-12-24,97,61,22,6,1,2,172
2020-12-25,113,61,22,6,1,2,180
2020-12-28,113,55,12,7,1,4,180
2020-12-29,108,66,19,8,2,4,178
2020-12-30,115,47,7,7,2,5,181
2020-12-31,87,47,14,6,1,2,167
2021-01-01,81,55,19,5,1,3,164
2021-01-02,94,58,10,5,1,3,170
2021-01-03,110,45,7,5,1,3,179
2021-01-04,85,32,15,4,1,2,166
2021-01-05,55,49,7,6,1,3,149
2021-01-06,91,38,11,5,1,3,169
2021-01-07,57,38,12,5,2,2,151
2021-01-08,64,36,5,5,2,3,155
2021-01-09,62,41,9,4,1,3,154
2021-01-10,69,53,11,7,1,5,157
2021-01-11,98,42,8,7,2,3,172
2021-01-12,70,32,3,6,1,4,158
2021-01-13,61,32,7,5,1,5,153
2021-01-14,52,48,10,6,1,3,141
2021-01-15,68,49,9,5,1,3,157
2021-01-16,78,46,11,5,1,4,162
2021-01-17,82,58,20,7,1,4,164
2021-01-18,99,63,18,7,1,4,173
2021-01-19,106,75,19,8,1,5,177
2021-01-20,138,75,19,7,2,4,193
2021-01-21,144,63,17,5,2,3,196
2021-01-22,118,55,13,7,2,4,183
2021-01-23,86,58,19,6,2,2,166
2021-01-24,98,63,24,8,2,4,172
2021-01-25,108,67,21,7,2,3,178
2021-01-26,118,62,27,7,1,3,183
2021-01-27,110,62,27,7,1,3,179
2021-01-29,110,81,21,7,2,3,179
2021-01-30,150,70,23,7,1,3,199
2021-01-31,128,61,35,7,1,3,188
2021-02-01,107,57,22,7,1,4,177
2021-02-02,98,63,23,7,1,3,172
2021-02-03,100,66,23,7,1,3,173
2021-02-04,112,73,28,8,1,3,180
2021-02-05,130,74,31,7,1,3,189
2021-02-06,130,76,33,8,1,3,189
2021-02-07,134,71,32,7,1,4,191
2021-02-08,126,64,33,7,3,2,187
2021-02-09,113,73,37,9,3,3,180
2021-02-10,126,68,37,8,1,3,187
2021-02-11,120,63,30,8,1,3,184
2021-02-12,109,63,30,8,1,3,178
2021-02-25,109,72,17,9,2,5,178
2021-02-26,113,80,19,5,2,2,180
2021-02-27,144,65,19,5,2,3,196
2021-02-28,117,68,15,5,1,3,182
2021-03-01,120,57,22,5,2,3,184
2021-03-02,101,68,23,5,1,3,174
2021-03-03,120,63,18,5,1,4,184
2021-03-04,90,65,20,5,2,3,168
2021-03-05,110,66,21,4,1,3,179
2021-03-06,115,71,19,5,2,2,181
2021-03-07,130,66,13,5,1,3,189
2021-03-08,107,55,8,5,1,2,177
2021-03-09,100,51,10,6,1,3,173
2021-03-10,87,51,10,6,1,3,167
2021-03-17,87,69,22,6,2,2,167
2021-03-18,123,64,16,6,1,2,185
2021-03-19,110,65,12,6,1,2,179
2021-03-20,107,57,14,7,1,2,177
2021-03-21,96,61,14,7,1,3,171
2021-03-22,102,61,16,6,1,2,175
2021-03-23,103,65,17,6,2,2,175
2021-03-24,108,61,14,7,1,2,178
2021-03-25,96,56,15,7,1,2,171
2021-03-26,89,49,8,7,1,4,168
2021-03-27,79,41,43,6,2,2,163
2021-03-28,69,32,22,5,1,2,157
2021-03-29,59,38,14,6,1,4,152
2021-03-30,64,36,6,6,1,3,155
2021-03-31,59,54,24,8,1,3,152
2021-04-01,83,58,25,7,1,2,165
2021-04-02,88,66,20,7,1,3,167
2021-04-03,83,66,20,5,2,2,165
2021-04-04,88,71,20,6,1,2,167
2021-04-05,96,67,20,5,1,2,171
2021-04-06,95,65,20,5,2,2,171
2021-04-07,111,61,20,8,2,3,179
2021-04-08,100,57,20,8,1,3,173
2021-04-09,95,47,20,6,1,2,171
2021-04-10,84,44,20,6,1,3,165
2021-04-11,81,41,20,7,1,3,164
2021-04-12,79,34,20,5,2,3,163
2021-04-13,74,36,20,5,1,2,160
2021-04-14,69,34,20,6,1,3,157
2021-04-15,73,34,20,7,2,2,160
2021-04-16,64,35,20,7,1,3,155
2021-04-17,75,31,20,5,2,2,161
2021-04-18,67,30,20,6,1,4,156
2021-04-19,65,39,20,8,1,3,155
2021-04-20,77,52,20,8,1,2,162
2021-04-21,92,41,20,7,1,2,169
2021-04-22,79,41,20,7,1,4,163
2021-04-23,75,41,20,5,1,2,161
2021-04-24,77,41,20,5,1,2,162
2021-04-25,84,17,20,7,1,2,165
2021-04-26,83,51,20,7,1,3,165
2021-04-27,82,53,20,7,1,3,164
2021-04-28,79,53,20,6,1,4,163
2021-04-29,77,53,20,7,1,4,162
2021-04-30,87,51,20,5,1,2,167
2021-05-01,78,52,20,5,1,2,162
2021-05-02,76,53,20,5,1,3,161
2021-05-03,64,53,20,5,1,2,155
2021-05-04,59,53,20,5,1,2,152
2021-05-05,50,52,20,5,1,3,136
2021-05-06,54,52,20,5,1,2,146
2021-05-07,53,52,20,4,1,2,144
2021-05-08,53,53,20,3,1,2,144
2021-05-09,50,52,20,3,1,2,136
2021-05-10,48,52,20,3,1,2,131
2021-05-11,42,53,20,4,1,13,117
2021-05-12,52,51,20,3,1,16,141
2021-05-13,47,51,20,3,1,16,129
2021-05-23,47,49,16,4,1,13,129
2021-05-24,81,58,16,3,1,13,164
2021-05-25,70,50,16,4,1,12,158
2021-05-26,53,52,16,4,1,11,144
2021-05-27,63,61,16,4,1,13,154
2021-05-28,67,56,16,4,1,13,156
2021-05-29,66,58,16,3,1,13,156
2021-05-30,65,63,16,4,1,13,155
2021-05-31,66,50,20,4,1,12,156
2021-06-01,61,34,20,4,1,10,153
2021-06-02,63,33,20,4,1,10,154
2021-06-03,61,31,20,4,1,10,153
2021-06-04,55,25,20,4,1,10,149
2021-06-05,56,34,20,3,1,10,151
2021-06-06,57,41,20,4,1,10,151
2021-06-07,58,43,20,4,1,10,152
2021-06-08,68,47,20,4,1,10,157
2021-06-09,79,44,22,4,1,13,163
2021-06-10,71,42,22,5,1,17,159
2021-06-11,67,30,22,4,1,17,156
2021-06-12,55,32,22,4,1,17,149
2021-06-13,52,36,22,5,1,17,141
2021-06-14,56,42,22,5,1,17,151
2021-06-15,62,46,22,5,1,17,154
2021-06-16,65,48,22,5,1,17,155
2021-06-17,69,45,22,5,1,17,157
2021-06-18,68,43,22,4,1,17,157
2021-06-19,64,51,22,3,1,17,155
2021-06-20,66,55,22,5,1,17,156
2021-06-21,82,54,22,5,1,17,164
2021-06-22,84,57,22,6,1,17,165
2021-06-23,93,55,22,6,1,17,170
2021-06-24,86,67,22,5,1,17,166
2021-06-25,97,57,22,4,1,17,172
2021-06-26,79,44,22,4,1,17,163
2021-06-27,69,52,22,6,1,14,157
2021-06-28,79,48,16,6,1,8,163
2021-06-29,77,50,16,6,1,8,162
2021-06-30,79,51,16,6,1,8,163
2021-07-01,74,43,16,6,1,8,160
2021-07-02,62,41,16,4,2,8,154
2021-07-03,68,34,16,3,1,8,157
2021-07-04,60,42,16,5,1,8,153
2021-07-05,71,41,16,5,1,8,159
2021-07-06,64,46,22,5,1,10,155
2021-07-07,73,43,22,5,1,12,160
2021-07-08,69,43,22,6,1,13,157
2021-07-09,71,30,22,4,1,12,159
2021-07-10,51,33,22,3,1,13,139
2021-07-11,59,49,22,5,1,13,152
2021-07-12,81,48,22,5,1,13,164
2021-07-13,72,46,22,5,1,13,159
2021-07-14,67,47,22,6,1,15,156
2021-07-15,70,39,12,5,1,17,158
2021-07-16,67,42,12,4,2,17,156
2021-07-17,62,28,12,3,1,17,154
2021-07-18,50,43,12,5,1,17,136
2021-07-19,68,43,12,5,1,17,157
2021-07-20,64,42,12,5,1,17,155
2021-07-21,64,44,12,6,1,17,155
2021-07-22,67,46,12,6,1,17,156
2021-07-23,75,31,12,4,1,17,161
2021-07-24,58,27,12,3,2,17,152
2021-07-25,49,35,16,6,2,10,134
2021-07-26,61,28,16,5,1,2,153
2021-07-27,62,31,16,6,1,3,154
2021-07-28,64,39,16,5,1,2,155
2021-07-29,64,40,16,5,1,3,155
2021-07-30,64,35,16,4,1,3,155
2021-07-31,56,37,16,3,1,2,151
2021-08-01,63,43,16,5,1,4,154
2021-08-02,63,38,16,5,1,2,154
2021-08-03,60,35,16,5,1,2,153
2021-08-04,60,27,15,5,1,3,153
2021-08-05,65,19,16,4,1,3,155
2021-08-06,55,16,17,4,1,1,149
2021-08-07,50,23,12,3,1,1,136
2021-08-08,42,32,12,5,1,3,117
2021-08-09,51,37,12,6,1,4,139
2021-08-10,67,45,12,5,1,3,156
2021-08-11,72,37,12,4,1,1,159
2021-08-12,61,42,12,5,1,3,153
2021-08-13,51,47,12,5,1,3,139
2021-08-14,49,48,12,4,2,3,134
2021-08-15,43,52,12,6,2,4,119
2021-08-16,49,50,12,6,1,2,134
2021-08-17,76,37,16,6,1,2,161
2021-08-18,66,41,16,6,1,2,156
2021-08-19,58,47,16,6,1,2,152
2021-08-20,63,51,16,4,1,2,154
2021-08-21,72,51,16,5,1,2,159
2021-08-22,72,45,16,5,1,4,159
2021-08-23,76,43,16,4,1,2,161
2021-08-24,61,44,16,5,1,2,153
2021-08-25,61,31,16,5,1,2,153
2021-08-26,59,26,16,4,1,2,152
2021-08-27,54,32,16,5,1,4,146
2021-08-28,55,24,16,4,1,2,149
2021-08-29,55,35,16,5,1,5,149
2021-08-30,58,44,15,5,1,2,152
2021-08-31,59,44,16,5,1,2,152
2021-09-01,63,45,16,5,1,2,154
2021-09-02,61,48,16,7,1,5,153
2021-09-03,70,54,16,6,1,2,158
2021-09-04,67,29,16,3,1,2,156
2021-09-05,52,36,16,5,1,2,141
2021-09-06,58,38,16,6,1,3,152
2021-09-07,62,42,16,6,2,2,154
2021-09-08,58,203,16,5,2,2,152
2021-09-09,72,79,16,5,2,2,159
2021-09-10,57,44,16,6,2,2,151
2021-09-11,38,37,16,5,2,2,107
2021-09-12,56,36,16,5,1,4,151
2021-09-13,53,47,16,5,1,2,144
2021-09-14,45,44,16,5,1,2,124
